ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0320,-191.84276930000001,diazine-diazine,1.4935999999999998,-0.8778480000000004,2.43005
conformer-0321,-191.83371699999998,diazine-diazine,1.5207919999999997,-0.88062,2.4598
conformer-0322,-191.837818,diazine-diazine,1.5090879999999998,-0.8807880000000003,2.4734
conformer-0323,-191.8460498,diazine-diazine,1.466672,-0.8727240000000005,2.39945
conformer-0324,-191.8422625,diazine-diazine,1.4886719999999996,-0.8770080000000002,2.4105
conformer-0325,-191.8304553,diazine-diazine,1.535488,-0.8959919999999999,2.5771
conformer-0326,-191.8296871,diazine-diazine,1.516304,-0.9022920000000002,2.5133500000000004
conformer-0327,-191.8416099,diazine-diazine,1.4853279999999995,-0.8691960000000005,2.3918
conformer-0328,-191.8374754,diazine-diazine,1.4906079999999997,-0.8832240000000007,2.44875
conformer-0329,-191.8385479,diazine-diazine,1.5094399999999997,-0.8835600000000006,2.57115
conformer-0330,-191.8470221,diazine-diazine,1.478816,-0.8723880000000005,2.47
conformer-0331,-191.8369118,diazine-diazine,1.5082079999999993,-0.8788560000000003,2.46745
conformer-0332,-191.83804880000002,diazine-diazine,1.4978239999999994,-0.8774280000000008,2.4292
conformer-0333,-191.83470559999998,diazine-diazine,1.524048,-0.8871720000000004,2.5549999999999997
conformer-0334,-191.8411386,diazine-diazine,1.4866479999999995,-0.8767560000000001,2.4649
conformer-0335,-191.8392679,diazine-diazine,1.5167439999999999,-0.8845680000000005,2.45555
conformer-0336,-191.83737659999997,diazine-diazine,1.4934239999999994,-0.8884320000000004,2.4292
conformer-0337,-191.8345743,diazine-diazine,1.5235199999999995,-0.88734,2.44875
conformer-0338,-191.84534,diazine-diazine,1.4655279999999995,-0.8664240000000002,2.3909499999999997
conformer-0339,-191.83671719999998,diazine-diazine,1.4978239999999994,-0.878688,2.4623500000000003
conformer-0340,-191.8430715,diazine-diazine,1.4956239999999998,-0.8859960000000001,2.48445
conformer-0341,-191.8339726,diazine-diazine,1.5053919999999996,-0.8881800000000002,2.4785
conformer-0342,-191.83812580000003,diazine-diazine,1.4972959999999997,-0.8767560000000001,2.4351499999999997
conformer-0343,-191.84867240000003,diazine-diazine,1.4521519999999994,-0.8733960000000004,2.3816
