ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0206,-185.530922,pyridine-pyridine,1.3017599999999998,-1.5558120000000002,3.01315
conformer-0207,-185.5269648,pyridine-pyridine,1.3024639999999998,-1.5538800000000004,3.0123
conformer-0208,-185.52458190000002,pyridine-pyridine,1.3065999999999995,-1.5693360000000003,3.03015
conformer-0209,-185.5295499,pyridine-pyridine,1.301056,-1.5580800000000001,3.01655
conformer-0210,-185.52978280000002,pyridine-pyridine,1.3058959999999995,-1.5632040000000003,3.0242
conformer-0211,-185.52748069999998,pyridine-pyridine,1.3030799999999998,-1.5642960000000001,3.02675
conformer-0212,-185.5288251,pyridine-pyridine,1.2999119999999995,-1.5552240000000004,3.0071999999999997
conformer-0213,-185.52751740000002,pyridine-pyridine,1.3112639999999995,-1.5797520000000005,3.05735
conformer-0214,-185.52818359999998,pyridine-pyridine,1.300352,-1.5574920000000003,3.00805
conformer-0215,-185.5289253,pyridine-pyridine,1.3091519999999999,-1.5669840000000002,3.03355
conformer-0216,-185.52774780000001,pyridine-pyridine,1.3052799999999993,-1.563036,3.0293
conformer-0217,-185.5279679,pyridine-pyridine,1.3025519999999995,-1.5650520000000003,3.0327
conformer-0218,-185.53011419999999,pyridine-pyridine,1.3121439999999998,-1.5866400000000005,3.065
conformer-0219,-185.525976,pyridine-pyridine,1.3012319999999995,-1.5642120000000004,3.0216499999999997
conformer-0220,-185.5256806,pyridine-pyridine,1.3058959999999995,-1.5653040000000005,3.0309999999999997
conformer-0221,-185.53104340000002,pyridine-pyridine,1.3102959999999995,-1.571352,3.0471499999999994
conformer-0222,-185.526105,pyridine-pyridine,1.3039599999999993,-1.5688320000000004,3.0258999999999996
conformer-0223,-185.5284278,pyridine-pyridine,1.3104719999999999,-1.5778200000000004,3.04205
conformer-0224,-185.52760609999999,pyridine-pyridine,1.31012,-1.5781560000000003,3.0496999999999996
conformer-0225,-185.5303268,pyridine-pyridine,1.3122319999999996,-1.5808440000000004,3.0437499999999997
conformer-0226,-185.52814750000002,pyridine-pyridine,1.30704,-1.5620280000000002,3.0199499999999997
conformer-0227,-185.528509,pyridine-pyridine,1.301056,-1.564632,3.01825
conformer-0228,-185.5259946,pyridine-pyridine,1.3079199999999995,-1.5754680000000003,3.0258999999999996
conformer-0229,-185.52943009999998,pyridine-pyridine,1.3024639999999998,-1.5632040000000003,3.02675
conformer-0230,-185.52777340000003,pyridine-pyridine,1.3075679999999996,-1.5663960000000001,3.02335
conformer-0231,-185.5313966,pyridine-pyridine,1.3031679999999997,-1.5566520000000006,3.00975
conformer-0232,-185.52720190000002,pyridine-pyridine,1.3035199999999996,-1.5653040000000005,3.02675
