ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0088,-179.13285380000002,phenylene-phenylene,0.9531919999999994,-2.3659920000000003,3.47385
conformer-0089,-179.1321485,phenylene-phenylene,0.9602319999999993,-2.3633040000000003,3.4678999999999998
conformer-0090,-179.1331847,phenylene-phenylene,0.9526639999999997,-2.36364,3.473
conformer-0091,-179.1323395,phenylene-phenylene,0.9584719999999995,-2.3634720000000002,3.4661999999999997
conformer-0092,-179.13290890000002,phenylene-phenylene,0.9607599999999996,-2.3715360000000003,3.4865999999999997
conformer-0093,-179.13228859999998,phenylene-phenylene,0.9504639999999995,-2.3622960000000006,3.4746999999999995
conformer-0094,-179.1332345,phenylene-phenylene,0.9574159999999996,-2.3646480000000007,3.4763999999999995
conformer-0095,-179.1330384,phenylene-phenylene,0.9536319999999998,-2.364732,3.4772499999999997
conformer-0096,-179.1331801,phenylene-phenylene,0.9560079999999997,-2.3649000000000004,3.4772499999999997
conformer-0097,-179.1330582,phenylene-phenylene,0.96428,-2.3681760000000005,3.4814999999999996
conformer-0098,-179.1335264,phenylene-phenylene,0.9589999999999999,-2.3668320000000005,3.4789499999999993
conformer-0099,-179.1333177,phenylene-phenylene,0.9656879999999999,-2.368764,3.4798
conformer-0100,-179.1325476,phenylene-phenylene,0.9670959999999997,-2.3833800000000007,3.4968000000000004
conformer-0101,-179.13326840000002,phenylene-phenylene,0.9656879999999999,-2.369268,3.4772499999999997
conformer-0102,-179.1330594,phenylene-phenylene,0.9623439999999999,-2.36742,3.4814999999999996
conformer-0103,-179.13300080000002,phenylene-phenylene,0.9581199999999996,-2.363976,3.4721499999999996
conformer-0104,-179.1324719,phenylene-phenylene,0.9511679999999993,-2.3686800000000003,3.4763999999999995
conformer-0105,-179.13315759999998,phenylene-phenylene,0.9536319999999998,-2.3635560000000004,3.4713
conformer-0106,-179.13250119999998,phenylene-phenylene,0.9583839999999997,-2.3696040000000007,3.4763999999999995
conformer-0107,-179.13354669999998,phenylene-phenylene,0.9664799999999996,-2.3702760000000005,3.4831999999999996
conformer-0108,-179.1327674,phenylene-phenylene,0.9611999999999994,-2.370528,3.4806499999999994
conformer-0109,-179.13283859999999,phenylene-phenylene,0.9543359999999999,-2.3688480000000003,3.4849
conformer-0110,-179.1316725,phenylene-phenylene,0.9551279999999995,-2.36364,3.4696000000000002
conformer-0111,-179.1326576,phenylene-phenylene,0.9604079999999997,-2.370696,3.48405
conformer-0112,-179.13339209999998,phenylene-phenylene,0.96296,-2.3653200000000005,3.4713
conformer-0113,-179.1330039,phenylene-phenylene,0.9571519999999996,-2.3649000000000004,3.4772499999999997
conformer-0114,-179.13312969999998,phenylene-phenylene,0.9644559999999998,-2.3646480000000007,3.4713
conformer-0115,-179.1319497,phenylene-phenylene,0.9589999999999999,-2.3718720000000006,3.4763999999999995
conformer-0116,-179.1333052,phenylene-phenylene,0.956272,-2.365152,3.4814999999999996
conformer-0117,-179.133377,phenylene-phenylene,0.9519599999999999,-2.365404,3.4806499999999994
conformer-0118,-179.1330435,phenylene-phenylene,0.955568,-2.3616240000000004,3.4696000000000002
conformer-0119,-179.13288390000002,phenylene-phenylene,0.9632239999999994,-2.3698560000000004,3.4849
conformer-0120,-179.1331174,phenylene-phenylene,0.9626959999999998,-2.3667480000000003,3.4755499999999997
conformer-0121,-179.13281519999998,phenylene-phenylene,0.9595279999999995,-2.3703600000000002,3.4849
conformer-0122,-179.1326098,phenylene-phenylene,0.9623439999999999,-2.373216,3.48405
conformer-0123,-179.13343700000001,phenylene-phenylene,0.9602319999999993,-2.3690160000000002,3.48235
conformer-0124,-179.1316475,phenylene-phenylene,0.952928,-2.3644800000000004,3.46195
conformer-0125,-179.13301869999998,phenylene-phenylene,0.9567999999999994,-2.3688480000000003,3.4781
conformer-0126,-179.13125449999998,phenylene-phenylene,0.9592640000000001,-2.3680080000000006,3.4696000000000002
conformer-0127,-179.1331709,phenylene-phenylene,0.9652479999999994,-2.366328,3.473
